,日期,locationName,當日最高溫度(°C),當日最低溫度(°C),當日平均溫度(°C)
3342,2020-05-05,"SU-AO,蘇澳",30.5,23.9,26.9
3343,2020-05-06,"SU-AO,蘇澳",28.9,22.9,25.1
3344,2020-05-07,"SU-AO,蘇澳",26.5,22.8,24.4
3345,2020-05-08,"SU-AO,蘇澳",29.9,24.0,26.1
3346,2020-05-09,"SU-AO,蘇澳",30.7,24.7,27.6
3347,2020-05-10,"SU-AO,蘇澳",30.6,24.6,27.9
3348,2020-05-11,"SU-AO,蘇澳",25.8,22.9,24.4
3349,2020-05-12,"SU-AO,蘇澳",24.8,21.7,23.1
3350,2020-05-13,"SU-AO,蘇澳",26.9,21.7,24.3
3351,2020-05-14,"SU-AO,蘇澳",28.2,22.7,25.5
3352,2020-05-15,"SU-AO,蘇澳",31.4,23.0,27.5
3353,2020-05-16,"SU-AO,蘇澳",30.3,23.8,26.3
3354,2020-05-17,"SU-AO,蘇澳",29.1,23.4,25.9
3355,2020-05-18,"SU-AO,蘇澳",27.7,22.5,25.1
3356,2020-05-19,"SU-AO,蘇澳",26.5,22.5,23.9
3357,2020-05-20,"SU-AO,蘇澳",25.7,22.4,23.8
3358,2020-05-21,"SU-AO,蘇澳",28.1,23.3,25.4
3359,2020-05-22,"SU-AO,蘇澳",26.7,23.1,24.6
3360,2020-05-23,"SU-AO,蘇澳",25.4,23.3,24.4
3361,2020-05-24,"SU-AO,蘇澳",26.2,22.9,24.1
3362,2020-05-25,"SU-AO,蘇澳",28.2,22.5,25.1
3363,2020-05-26,"SU-AO,蘇澳",29.9,24.1,26.4
3364,2020-05-27,"SU-AO,蘇澳",25.3,23.1,24.3
3365,2020-05-28,"SU-AO,蘇澳",24.7,22.9,23.6
3366,2020-05-29,"SU-AO,蘇澳",29.2,23.5,25.9
3367,2020-05-30,"SU-AO,蘇澳",30.0,23.9,27.1
3368,2020-05-31,"SU-AO,蘇澳",31.0,25.4,27.7
3369,2020-06-01,"SU-AO,蘇澳",30.1,25.3,26.6
3370,2020-06-02,"SU-AO,蘇澳",30.6,24.5,27.8
3371,2020-06-03,"SU-AO,蘇澳",32.7,25.1,28.7
3372,2020-06-04,"SU-AO,蘇澳",32.0,25.6,28.7
3373,2020-06-05,"SU-AO,蘇澳",32.1,25.7,28.9
3374,2020-06-06,"SU-AO,蘇澳",31.5,25.8,28.0
3375,2020-06-07,"SU-AO,蘇澳",29.8,24.3,26.5
3376,2020-06-08,"SU-AO,蘇澳",28.6,24.1,26.0
3377,2020-06-09,"SU-AO,蘇澳",29.5,24.4,26.1
3378,2020-06-10,"SU-AO,蘇澳",31.8,24.4,27.7
3379,2020-06-11,"SU-AO,蘇澳",32.1,25.8,28.8
3380,2020-06-12,"SU-AO,蘇澳",33.2,26.0,30.0
3381,2020-06-13,"SU-AO,蘇澳",32.8,29.0,30.6
3382,2020-06-14,"SU-AO,蘇澳",33.0,26.2,29.8
3383,2020-06-15,"SU-AO,蘇澳",32.9,25.8,29.0
3384,2020-06-16,"SU-AO,蘇澳",33.3,26.6,29.6
3385,2020-06-17,"SU-AO,蘇澳",32.8,26.6,29.4
3386,2020-06-18,"SU-AO,蘇澳",31.8,26.6,29.3
3387,2020-06-19,"SU-AO,蘇澳",33.0,26.5,29.6
3388,2020-06-20,"SU-AO,蘇澳",32.1,26.2,29.3
3389,2020-06-21,"SU-AO,蘇澳",32.4,26.1,29.0
3390,2020-06-22,"SU-AO,蘇澳",33.7,26.1,29.5
3391,2020-06-23,"SU-AO,蘇澳",32.8,26.1,29.4
3392,2020-06-24,"SU-AO,蘇澳",32.0,26.2,29.2
3393,2020-06-25,"SU-AO,蘇澳",32.3,26.2,29.3
3394,2020-06-26,"SU-AO,蘇澳",32.7,26.6,28.7
3395,2020-06-27,"SU-AO,蘇澳",34.7,25.8,29.9
3396,2020-06-28,"SU-AO,蘇澳",34.1,26.5,30.2
3397,2020-06-29,"SU-AO,蘇澳",33.3,26.7,29.9
3398,2020-06-30,"SU-AO,蘇澳",33.1,27.0,29.8
3399,2020-07-01,"SU-AO,蘇澳",32.1,26.8,28.7
3400,2020-07-02,"SU-AO,蘇澳",31.5,24.5,27.8
3401,2020-07-03,"SU-AO,蘇澳",32.9,24.5,28.7
3402,2020-07-04,"SU-AO,蘇澳",32.6,26.7,29.4
3403,2020-07-05,"SU-AO,蘇澳",33.3,26.5,29.4
3404,2020-07-06,"SU-AO,蘇澳",33.8,26.2,29.7
3405,2020-07-07,"SU-AO,蘇澳",32.1,27.2,28.9
3406,2020-07-08,"SU-AO,蘇澳",32.4,26.3,28.5
3407,2020-07-09,"SU-AO,蘇澳",32.0,25.9,28.9
3408,2020-07-10,"SU-AO,蘇澳",32.6,27.3,29.4
3409,2020-07-11,"SU-AO,蘇澳",32.7,26.7,29.7
3410,2020-07-12,"SU-AO,蘇澳",31.7,26.8,29.6
3411,2020-07-13,"SU-AO,蘇澳",32.7,26.3,29.4
3412,2020-07-14,"SU-AO,蘇澳",32.4,25.5,29.6
3413,2020-07-15,"SU-AO,蘇澳",32.7,27.3,29.6
3414,2020-07-16,"SU-AO,蘇澳",32.7,26.6,28.3
3415,2020-07-17,"SU-AO,蘇澳",32.1,25.9,29.2
3416,2020-07-18,"SU-AO,蘇澳",32.4,26.5,29.7
3417,2020-07-19,"SU-AO,蘇澳",33.4,26.7,30.0
3418,2020-07-20,"SU-AO,蘇澳",34.3,26.2,30.0
3419,2020-07-21,"SU-AO,蘇澳",32.0,26.3,29.7
3420,2020-07-22,"SU-AO,蘇澳",33.4,26.5,30.2
3421,2020-07-23,"SU-AO,蘇澳",33.9,26.9,30.2
3422,2020-07-24,"SU-AO,蘇澳",33.7,26.8,30.5
3423,2020-07-25,"SU-AO,蘇澳",32.1,25.6,28.8
3424,2020-07-26,"SU-AO,蘇澳",33.2,25.1,29.4
3425,2020-07-27,"SU-AO,蘇澳",32.0,27.0,29.3
3426,2020-07-28,"SU-AO,蘇澳",32.1,25.9,29.4
3427,2020-07-29,"SU-AO,蘇澳",31.8,26.3,29.6
3428,2020-07-30,"SU-AO,蘇澳",30.5,27.7,29.2
3429,2020-07-31,"SU-AO,蘇澳",32.5,27.0,30.3
3430,2020-08-01,"SU-AO,蘇澳",31.9,27.2,30.2
3431,2020-08-02,"SU-AO,蘇澳",32.6,26.3,29.2
3432,2020-08-03,"SU-AO,蘇澳",31.6,26.2,28.2
3433,2020-08-04,"SU-AO,蘇澳",31.8,27.2,29.4
3434,2020-08-05,"SU-AO,蘇澳",32.6,26.3,29.3
3435,2020-08-06,"SU-AO,蘇澳",32.0,26.3,29.7
3436,2020-08-07,"SU-AO,蘇澳",32.7,25.9,29.7
3437,2020-08-08,"SU-AO,蘇澳",31.8,26.4,29.5
3438,2020-08-09,"SU-AO,蘇澳",31.9,25.4,29.1
3439,2020-08-10,"SU-AO,蘇澳",33.8,26.3,29.4
3440,2020-08-11,"SU-AO,蘇澳",31.6,28.8,29.8
3441,2020-08-12,"SU-AO,蘇澳",33.1,25.9,29.9
3442,2020-08-13,"SU-AO,蘇澳",31.7,26.6,29.4
3443,2020-08-14,"SU-AO,蘇澳",31.9,25.8,29.3
3444,2020-08-15,"SU-AO,蘇澳",31.6,26.1,29.2
3445,2020-08-16,"SU-AO,蘇澳",31.7,26.1,29.3
3446,2020-08-17,"SU-AO,蘇澳",31.1,25.6,28.7
3447,2020-08-18,"SU-AO,蘇澳",31.9,25.2,28.4
3448,2020-08-19,"SU-AO,蘇澳",32.2,26.1,29.6
3449,2020-08-20,"SU-AO,蘇澳",32.1,25.8,29.3
3450,2020-08-21,"SU-AO,蘇澳",31.7,26.0,28.9
3451,2020-08-22,"SU-AO,蘇澳",29.1,24.3,26.3
3452,2020-08-23,"SU-AO,蘇澳",34.0,24.9,28.9
3453,2020-08-24,"SU-AO,蘇澳",31.9,24.8,28.3
3454,2020-08-25,"SU-AO,蘇澳",32.4,25.2,29.0
3455,2020-08-26,"SU-AO,蘇澳",32.0,26.2,28.9
3456,2020-08-27,"SU-AO,蘇澳",32.5,25.9,27.8
3457,2020-08-28,"SU-AO,蘇澳",32.0,25.3,28.8
3458,2020-08-29,"SU-AO,蘇澳",31.8,26.4,29.4
3459,2020-08-30,"SU-AO,蘇澳",31.8,26.2,28.7
3460,2020-08-31,"SU-AO,蘇澳",31.6,25.9,29.1
3461,2020-09-01,"SU-AO,蘇澳",34.0,26.0,29.5
3462,2020-09-02,"SU-AO,蘇澳",33.4,25.0,29.2
3463,2020-09-03,"SU-AO,蘇澳",32.0,26.1,28.8
3464,2020-09-04,"SU-AO,蘇澳",30.7,26.3,28.4
3465,2020-09-05,"SU-AO,蘇澳",31.9,25.0,28.5
3466,2020-09-06,"SU-AO,蘇澳",32.7,23.3,28.3
3467,2020-09-07,"SU-AO,蘇澳",30.7,22.1,27.2
3468,2020-09-08,"SU-AO,蘇澳",31.2,24.5,28.0
3469,2020-09-09,"SU-AO,蘇澳",30.4,23.9,26.8
3470,2020-09-10,"SU-AO,蘇澳",30.3,23.6,26.9
3471,2020-09-11,"SU-AO,蘇澳",32.3,24.8,27.4
3472,2020-09-12,"SU-AO,蘇澳",30.9,25.3,27.3
3473,2020-09-13,"SU-AO,蘇澳",28.6,24.7,26.5
3474,2020-09-14,"SU-AO,蘇澳",30.3,25.4,27.2
3475,2020-09-15,"SU-AO,蘇澳",32.6,24.8,28.5
3476,2020-09-16,"SU-AO,蘇澳",32.8,25.5,29.6
3477,2020-09-17,"SU-AO,蘇澳",33.2,27.8,30.5
3478,2020-09-18,"SU-AO,蘇澳",34.4,26.3,30.0
3479,2020-09-19,"SU-AO,蘇澳",32.8,25.7,28.8
3480,2020-09-20,"SU-AO,蘇澳",28.8,25.1,26.3
3481,2020-09-21,"SU-AO,蘇澳",27.6,24.7,26.4
3482,2020-09-22,"SU-AO,蘇澳",28.9,25.4,26.5
3483,2020-09-23,"SU-AO,蘇澳",29.7,22.6,26.3
3484,2020-09-24,"SU-AO,蘇澳",27.0,24.0,25.2
3485,2020-09-25,"SU-AO,蘇澳",27.2,23.0,24.4
3486,2020-09-26,"SU-AO,蘇澳",25.2,22.4,23.7
3487,2020-09-27,"SU-AO,蘇澳",24.0,21.4,22.4
3488,2020-09-28,"SU-AO,蘇澳",24.5,21.8,23.1
3489,2020-09-29,"SU-AO,蘇澳",27.8,22.6,24.6
3490,2020-09-30,"SU-AO,蘇澳",25.0,22.0,23.9
3491,2020-10-01,"SU-AO,蘇澳",26.8,22.5,24.6
3492,2020-10-02,"SU-AO,蘇澳",30.3,21.4,25.5
3493,2020-10-03,"SU-AO,蘇澳",30.0,22.7,26.7
3494,2020-10-04,"SU-AO,蘇澳",29.6,23.5,27.0
3495,2020-10-05,"SU-AO,蘇澳",26.7,23.2,24.5
3496,2020-10-06,"SU-AO,蘇澳",23.8,20.8,22.7
3497,2020-10-07,"SU-AO,蘇澳",26.6,20.9,23.8
3498,2020-10-08,"SU-AO,蘇澳",26.9,21.4,24.1
3499,2020-10-09,"SU-AO,蘇澳",26.4,21.3,23.7
3500,2020-10-10,"SU-AO,蘇澳",24.5,22.4,23.3
3501,2020-10-11,"SU-AO,蘇澳",26.7,22.9,24.5
3502,2020-10-12,"SU-AO,蘇澳",29.4,24.1,26.9
3503,2020-10-13,"SU-AO,蘇澳",28.2,23.9,25.2
3504,2020-10-14,"SU-AO,蘇澳",27.5,22.5,25.1
3505,2020-10-15,"SU-AO,蘇澳",28.5,23.4,26.5
3506,2020-10-16,"SU-AO,蘇澳",28.4,22.7,25.7
3507,2020-10-17,"SU-AO,蘇澳",24.4,21.6,22.2
3508,2020-10-18,"SU-AO,蘇澳",22.9,20.3,21.5
3509,2020-10-19,"SU-AO,蘇澳",25.7,20.2,22.4
3510,2020-10-20,"SU-AO,蘇澳",26.7,21.5,24.2
3511,2020-10-21,"SU-AO,蘇澳",26.9,23.4,24.6
3512,2020-10-22,"SU-AO,蘇澳",24.4,20.3,22.8
3513,2020-10-23,"SU-AO,蘇澳",20.9,18.6,19.7
3514,2020-10-24,"SU-AO,蘇澳",21.6,18.9,20.0
3515,2020-10-25,"SU-AO,蘇澳",25.5,18.7,21.5
3516,2020-10-26,"SU-AO,蘇澳",27.5,20.7,23.4
3517,2020-10-27,"SU-AO,蘇澳",27.5,21.1,23.8
3518,2020-10-28,"SU-AO,蘇澳",25.1,22.1,22.9
3519,2020-10-29,"SU-AO,蘇澳",24.3,21.5,22.7
3520,2020-10-30,"SU-AO,蘇澳",23.0,20.8,22.0
3521,2020-10-31,"SU-AO,蘇澳",25.4,19.7,21.9
3522,2020-11-01,"SU-AO,蘇澳",26.4,19.3,22.8
3523,2020-11-02,"SU-AO,蘇澳",26.8,21.5,23.6
3524,2020-11-03,"SU-AO,蘇澳",23.1,17.7,20.9
3525,2020-11-04,"SU-AO,蘇澳",21.0,17.7,19.8
3526,2020-11-05,"SU-AO,蘇澳",24.0,19.2,21.4
3527,2020-11-06,"SU-AO,蘇澳",27.2,21.7,24.9
3528,2020-11-07,"SU-AO,蘇澳",29.4,22.0,26.8
3529,2020-11-08,"SU-AO,蘇澳",22.3,19.0,20.4
3530,2020-11-09,"SU-AO,蘇澳",19.5,18.2,18.8
3531,2020-11-10,"SU-AO,蘇澳",20.0,18.2,18.8
3532,2020-11-11,"SU-AO,蘇澳",23.1,18.5,19.8
3533,2020-11-12,"SU-AO,蘇澳",21.1,19.2,20.1
3534,2020-11-13,"SU-AO,蘇澳",21.4,19.5,20.8
3535,2020-11-14,"SU-AO,蘇澳",21.7,18.9,19.9
3536,2020-11-15,"SU-AO,蘇澳",25.7,18.0,21.4
3537,2020-11-16,"SU-AO,蘇澳",25.5,20.0,22.3
3538,2020-11-17,"SU-AO,蘇澳",28.0,21.0,23.3
3539,2020-11-18,"SU-AO,蘇澳",27.4,22.1,25.0
3540,2020-11-19,"SU-AO,蘇澳",29.4,20.9,25.1
3541,2020-11-20,"SU-AO,蘇澳",28.4,23.1,24.6
3542,2020-11-21,"SU-AO,蘇澳",23.9,22.1,23.2
3543,2020-11-22,"SU-AO,蘇澳",27.8,21.2,24.1
3544,2020-11-23,"SU-AO,蘇澳",22.4,20.4,21.2
3545,2020-11-24,"SU-AO,蘇澳",21.6,20.6,21.0
3546,2020-11-25,"SU-AO,蘇澳",25.6,20.6,22.5
3547,2020-11-26,"SU-AO,蘇澳",26.6,20.4,23.2
3548,2020-11-27,"SU-AO,蘇澳",22.7,19.9,21.5
3549,2020-11-28,"SU-AO,蘇澳",21.9,18.6,20.0
3550,2020-11-29,"SU-AO,蘇澳",19.3,17.6,18.4
3551,2020-11-30,"SU-AO,蘇澳",18.9,17.5,18.1
3552,2020-12-01,"SU-AO,蘇澳",22.2,17.9,19.5
3553,2020-12-02,"SU-AO,蘇澳",22.2,16.9,18.9
3554,2020-12-03,"SU-AO,蘇澳",18.4,15.7,16.6
3555,2020-12-04,"SU-AO,蘇澳",17.1,15.8,16.5
3556,2020-12-05,"SU-AO,蘇澳",18.2,15.5,16.9
3557,2020-12-06,"SU-AO,蘇澳",19.6,17.4,18.7
3558,2020-12-07,"SU-AO,蘇澳",20.8,19.1,19.8
3559,2020-12-08,"SU-AO,蘇澳",19.3,17.2,18.2
3560,2020-12-09,"SU-AO,蘇澳",19.8,16.9,18.5
3561,2020-12-10,"SU-AO,蘇澳",23.9,18.9,20.3
3562,2020-12-11,"SU-AO,蘇澳",21.8,20.2,20.9
3563,2020-12-12,"SU-AO,蘇澳",21.2,17.1,19.2
3564,2020-12-13,"SU-AO,蘇澳",23.1,17.1,19.3
3565,2020-12-14,"SU-AO,蘇澳",21.0,15.5,17.7
3566,2020-12-15,"SU-AO,蘇澳",16.7,15.0,15.8
3567,2020-12-16,"SU-AO,蘇澳",17.0,15.4,16.0
3568,2020-12-17,"SU-AO,蘇澳",17.3,14.7,16.0
3569,2020-12-18,"SU-AO,蘇澳",23.6,15.4,19.4
3570,2020-12-19,"SU-AO,蘇澳",19.0,15.4,16.9
3571,2020-12-20,"SU-AO,蘇澳",16.8,15.0,15.9
3572,2020-12-21,"SU-AO,蘇澳",16.3,14.8,15.6
3573,2020-12-22,"SU-AO,蘇澳",20.2,16.1,18.0
3574,2020-12-23,"SU-AO,蘇澳",21.8,18.4,19.9
3575,2020-12-24,"SU-AO,蘇澳",21.7,16.9,19.3
3576,2020-12-25,"SU-AO,蘇澳",18.2,15.2,16.2
3577,2020-12-26,"SU-AO,蘇澳",22.8,14.7,18.5
3578,2020-12-27,"SU-AO,蘇澳",22.9,16.0,19.6
3579,2020-12-28,"SU-AO,蘇澳",21.1,17.9,19.2
3580,2020-12-29,"SU-AO,蘇澳",23.8,17.7,20.8
3581,2020-12-30,"SU-AO,蘇澳",21.5,10.1,13.0
3582,2020-12-31,"SU-AO,蘇澳",11.0,8.4,9.7
3583,2021-01-01,"SU-AO,蘇澳",14.7,10.8,13.0
3584,2021-01-02,"SU-AO,蘇澳",14.1,12.4,13.4
3585,2021-01-03,"SU-AO,蘇澳",19.0,13.8,16.1
3586,2021-01-04,"SU-AO,蘇澳",20.7,15.1,18.5
3587,2021-01-05,"SU-AO,蘇澳",21.1,14.8,17.0
3588,2021-01-06,"SU-AO,蘇澳",15.4,14.3,14.7
3589,2021-01-07,"SU-AO,蘇澳",15.0,9.4,12.6
3590,2021-01-08,"SU-AO,蘇澳",9.7,6.8,8.3
3591,2021-01-09,"SU-AO,蘇澳",10.7,8.3,9.2
3592,2021-01-10,"SU-AO,蘇澳",15.2,10.3,12.2
3593,2021-01-11,"SU-AO,蘇澳",13.5,10.3,12.0
3594,2021-01-12,"SU-AO,蘇澳",13.6,7.9,10.6
3595,2021-01-13,"SU-AO,蘇澳",17.1,7.6,12.7
3596,2021-01-14,"SU-AO,蘇澳",19.7,9.9,14.4
3597,2021-01-15,"SU-AO,蘇澳",21.7,11.9,16.8
3598,2021-01-16,"SU-AO,蘇澳",22.2,13.8,17.4
3599,2021-01-17,"SU-AO,蘇澳",14.0,11.7,13.0
3600,2021-01-18,"SU-AO,蘇澳",15.5,11.8,13.3
3601,2021-01-19,"SU-AO,蘇澳",15.4,12.5,14.2
3602,2021-01-20,"SU-AO,蘇澳",21.5,14.6,17.3
3603,2021-01-21,"SU-AO,蘇澳",24.3,17.0,20.3
3604,2021-01-22,"SU-AO,蘇澳",21.5,19.4,20.5
3605,2021-01-23,"SU-AO,蘇澳",22.8,19.4,20.8
3606,2021-01-24,"SU-AO,蘇澳",19.5,15.3,17.3
3607,2021-01-25,"SU-AO,蘇澳",22.0,15.4,18.3
3608,2021-01-26,"SU-AO,蘇澳",22.5,15.1,19.0
3609,2021-01-27,"SU-AO,蘇澳",19.1,16.5,17.3
3610,2021-01-28,"SU-AO,蘇澳",20.8,14.0,16.7
3611,2021-01-29,"SU-AO,蘇澳",15.2,12.8,14.1
3612,2021-01-30,"SU-AO,蘇澳",20.8,12.1,17.0
3613,2021-01-31,"SU-AO,蘇澳",22.4,14.7,19.6
3614,2021-02-01,"SU-AO,蘇澳",24.4,17.0,21.1
3615,2021-02-02,"SU-AO,蘇澳",21.5,15.4,17.6
3616,2021-02-03,"SU-AO,蘇澳",20.3,14.5,16.7
3617,2021-02-04,"SU-AO,蘇澳",21.4,14.1,17.8
3618,2021-02-05,"SU-AO,蘇澳",23.2,16.7,19.1
3619,2021-02-06,"SU-AO,蘇澳",24.9,15.3,19.8
3620,2021-02-07,"SU-AO,蘇澳",23.6,16.8,20.2
3621,2021-02-08,"SU-AO,蘇澳",20.0,15.6,17.8
3622,2021-02-09,"SU-AO,蘇澳",17.5,15.0,16.2
3623,2021-02-10,"SU-AO,蘇澳",21.8,17.0,19.5
3624,2021-02-11,"SU-AO,蘇澳",21.4,19.0,19.9
3625,2021-02-12,"SU-AO,蘇澳",22.6,17.9,20.0
3626,2021-02-13,"SU-AO,蘇澳",21.2,17.6,19.1
3627,2021-02-14,"SU-AO,蘇澳",23.7,16.6,19.6
3628,2021-02-15,"SU-AO,蘇澳",22.7,14.9,18.9
3629,2021-02-16,"SU-AO,蘇澳",22.8,16.6,18.7
3630,2021-02-17,"SU-AO,蘇澳",19.2,14.6,16.2
3631,2021-02-18,"SU-AO,蘇澳",16.8,12.8,14.8
3632,2021-02-19,"SU-AO,蘇澳",18.5,11.3,15.0
3633,2021-02-20,"SU-AO,蘇澳",21.2,11.3,16.4
3634,2021-02-21,"SU-AO,蘇澳",23.1,12.9,18.2
3635,2021-02-22,"SU-AO,蘇澳",23.8,15.0,19.5
3636,2021-02-23,"SU-AO,蘇澳",24.9,17.0,20.5
3637,2021-02-24,"SU-AO,蘇澳",24.7,17.4,21.3
3638,2021-02-25,"SU-AO,蘇澳",25.2,17.8,21.6
3639,2021-02-26,"SU-AO,蘇澳",23.4,19.0,20.6
3640,2021-02-27,"SU-AO,蘇澳",22.1,18.6,19.6
3641,2021-02-28,"SU-AO,蘇澳",20.9,17.0,18.9
3642,2021-03-01,"SU-AO,蘇澳",25.9,16.6,21.2
3643,2021-03-02,"SU-AO,蘇澳",21.8,14.2,17.0
3644,2021-03-03,"SU-AO,蘇澳",19.5,14.2,16.7
3645,2021-03-04,"SU-AO,蘇澳",22.9,15.9,19.4
3646,2021-03-05,"SU-AO,蘇澳",20.4,17.7,19.1
3647,2021-03-06,"SU-AO,蘇澳",25.6,18.1,20.8
3648,2021-03-07,"SU-AO,蘇澳",20.0,17.9,19.1
3649,2021-03-08,"SU-AO,蘇澳",19.5,17.6,18.2
3650,2021-03-09,"SU-AO,蘇澳",22.4,17.6,19.7
3651,2021-03-10,"SU-AO,蘇澳",19.6,17.1,17.9
3652,2021-03-11,"SU-AO,蘇澳",24.7,17.1,20.9
3653,2021-03-12,"SU-AO,蘇澳",23.1,17.5,19.7
3654,2021-03-13,"SU-AO,蘇澳",19.5,16.4,17.8
3655,2021-03-14,"SU-AO,蘇澳",20.1,16.4,18.3
3656,2021-03-15,"SU-AO,蘇澳",24.7,17.8,21.6
3657,2021-03-16,"SU-AO,蘇澳",25.7,17.5,22.1
3658,2021-03-17,"SU-AO,蘇澳",26.7,20.1,23.0
3659,2021-03-18,"SU-AO,蘇澳",26.3,21.9,23.6
3660,2020-03-18,"YILAN,宜蘭",26.0,18.0,20.9
3661,2020-03-19,"YILAN,宜蘭",25.5,19.1,21.1
3662,2020-03-20,"YILAN,宜蘭",22.7,19.5,20.9
3663,2020-03-21,"YILAN,宜蘭",29.1,18.5,23.5
3664,2020-03-22,"YILAN,宜蘭",28.6,20.2,24.5
3665,2020-03-23,"YILAN,宜蘭",24.7,18.7,21.3
3666,2020-03-24,"YILAN,宜蘭",24.2,18.6,21.2
3667,2020-03-25,"YILAN,宜蘭",27.8,19.8,23.6
3668,2020-03-26,"YILAN,宜蘭",30.5,20.9,25.1
3669,2020-03-27,"YILAN,宜蘭",30.2,21.2,24.2
3670,2020-03-28,"YILAN,宜蘭",24.2,15.3,19.8
3671,2020-03-29,"YILAN,宜蘭",20.3,15.4,18.0
3672,2020-03-30,"YILAN,宜蘭",26.6,17.5,21.4
3673,2020-03-31,"YILAN,宜蘭",24.2,19.1,21.2
3674,2020-04-01,"YILAN,宜蘭",22.1,16.9,19.4
3675,2020-04-02,"YILAN,宜蘭",21.8,16.3,19.1
3676,2020-04-03,"YILAN,宜蘭",26.2,18.4,21.1
3677,2020-04-04,"YILAN,宜蘭",22.1,17.1,19.0
3678,2020-04-05,"YILAN,宜蘭",19.3,15.5,17.2
3679,2020-04-06,"YILAN,宜蘭",19.4,15.8,17.5
3680,2020-04-07,"YILAN,宜蘭",21.2,17.0,18.5
3681,2020-04-08,"YILAN,宜蘭",22.6,17.0,19.5
3682,2020-04-09,"YILAN,宜蘭",23.2,17.5,20.2
3683,2020-04-10,"YILAN,宜蘭",27.0,17.9,21.4
3684,2020-04-11,"YILAN,宜蘭",25.7,18.5,21.6
3685,2020-04-12,"YILAN,宜蘭",20.4,11.3,16.4
3686,2020-04-13,"YILAN,宜蘭",24.6,10.8,17.4
3687,2020-04-14,"YILAN,宜蘭",23.8,13.5,18.9
3688,2020-04-15,"YILAN,宜蘭",25.6,16.7,20.5
3689,2020-04-16,"YILAN,宜蘭",27.2,15.8,21.6
3690,2020-04-17,"YILAN,宜蘭",29.4,17.7,23.4
3691,2020-04-18,"YILAN,宜蘭",29.0,19.9,24.6
3692,2020-04-19,"YILAN,宜蘭",30.9,22.4,25.3
3693,2020-04-20,"YILAN,宜蘭",24.3,21.5,22.6
3694,2020-04-21,"YILAN,宜蘭",29.0,20.4,23.2
3695,2020-04-22,"YILAN,宜蘭",21.7,17.8,19.6
3696,2020-04-23,"YILAN,宜蘭",19.2,16.2,17.8
3697,2020-04-24,"YILAN,宜蘭",16.9,15.7,16.3
3698,2020-04-25,"YILAN,宜蘭",23.1,16.6,19.7
3699,2020-04-26,"YILAN,宜蘭",24.5,18.5,21.0
3700,2020-04-27,"YILAN,宜蘭",25.2,18.5,21.3
3701,2020-04-28,"YILAN,宜蘭",27.2,18.0,21.3
3702,2020-04-29,"YILAN,宜蘭",27.7,18.4,23.0
3703,2020-04-30,"YILAN,宜蘭",28.5,18.7,23.7
3704,2020-05-01,"YILAN,宜蘭",30.2,21.0,25.0
3705,2020-05-02,"YILAN,宜蘭",30.6,22.9,25.9
3706,2020-05-03,"YILAN,宜蘭",31.8,22.6,26.6
3707,2020-05-04,"YILAN,宜蘭",31.2,22.9,26.7
3708,2020-05-05,"YILAN,宜蘭",31.6,23.7,27.0
3709,2020-05-06,"YILAN,宜蘭",30.7,22.8,25.5
3710,2020-05-07,"YILAN,宜蘭",28.5,22.7,24.9
3711,2020-05-08,"YILAN,宜蘭",31.0,24.2,26.6
3712,2020-05-09,"YILAN,宜蘭",32.4,24.3,28.2
3713,2020-05-10,"YILAN,宜蘭",32.6,24.6,28.2
3714,2020-05-11,"YILAN,宜蘭",28.2,23.4,25.4
3715,2020-05-12,"YILAN,宜蘭",27.1,22.1,23.7
3716,2020-05-13,"YILAN,宜蘭",28.7,21.7,24.5
3717,2020-05-14,"YILAN,宜蘭",30.5,22.1,25.9
3718,2020-05-15,"YILAN,宜蘭",33.6,22.9,27.3
3719,2020-05-16,"YILAN,宜蘭",32.2,23.0,25.9
3720,2020-05-17,"YILAN,宜蘭",31.2,22.0,26.2
3721,2020-05-18,"YILAN,宜蘭",30.2,23.0,25.7
3722,2020-05-19,"YILAN,宜蘭",27.9,22.8,24.5
3723,2020-05-20,"YILAN,宜蘭",27.4,22.8,24.3
3724,2020-05-21,"YILAN,宜蘭",28.6,23.0,25.0
3725,2020-05-22,"YILAN,宜蘭",27.0,23.4,24.8
3726,2020-05-23,"YILAN,宜蘭",28.1,24.0,25.0
3727,2020-05-24,"YILAN,宜蘭",28.3,22.5,24.6
3728,2020-05-25,"YILAN,宜蘭",31.4,22.1,25.4
3729,2020-05-26,"YILAN,宜蘭",30.2,23.6,26.4
3730,2020-05-27,"YILAN,宜蘭",26.1,23.2,24.5
3731,2020-05-28,"YILAN,宜蘭",26.2,22.4,23.9
3732,2020-05-29,"YILAN,宜蘭",31.6,23.6,26.1
3733,2020-05-30,"YILAN,宜蘭",32.2,23.4,27.4
3734,2020-05-31,"YILAN,宜蘭",33.5,25.2,28.6
3735,2020-06-01,"YILAN,宜蘭",32.8,24.8,27.1
3736,2020-06-02,"YILAN,宜蘭",33.0,24.3,28.1
3737,2020-06-03,"YILAN,宜蘭",33.7,24.8,29.0
3738,2020-06-04,"YILAN,宜蘭",34.4,25.3,29.4
3739,2020-06-05,"YILAN,宜蘭",34.5,26.7,29.4
3740,2020-06-06,"YILAN,宜蘭",34.7,25.2,28.3
3741,2020-06-07,"YILAN,宜蘭",32.9,24.3,26.6
3742,2020-06-08,"YILAN,宜蘭",29.7,24.2,26.6
